delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.4,400,unexp,55,19,1,space,0.7599812,None,150,1,[2.8321107999654487],[2.8321205000393093],1,19,55,4,319.4687631,,319.4535294,319.4687631,320.4680372,320.4680372,320.4680372,321.2348685,space,0.7599812,None,321.2377385,321.6502599,321.9663815,321.9396097,321.9403861,321.9663815,321.9663815,321.9663815,324.7988882,150,1,[2.8321107999654487],[2.8321205000393093],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,56,20,1,space,1.1843577,None,300,1,[2.3071728000650182],[2.307183100027032],1,20,56,2,324.8140934,,324.7991996,324.8140934,325.8130546,325.8130546,325.8130546,327.0132351,space,1.1843577,None,327.0148195,327.7281444,328.0357602,328.0116683,328.0124977,328.0357602,328.0357602,328.0357602,330.3433134,300,1,[2.3071728000650182],[2.307183100027032],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,57,21,1,space,0.7046395,None,100,1,[4.063677199999802],[4.063686499954201],1,21,57,31,330.3593504,,330.3436436,330.3593504,331.3585754,331.3585754,331.3585754,332.0750797,space,0.7046395,None,332.0776039,332.4908322,332.7909443,332.7739025,332.7743442,332.7909443,332.7909443,332.7909443,336.8549755,100,1,[4.063677199999802],[4.063686499954201],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,58,22,1,space,0.9741942,None,150,1,[4.071944499970414],[4.0719542999286205],1,22,58,10,336.8703728,,336.8552395,336.8703728,337.8691553,337.8691553,337.8691553,338.8526855,space,0.9741942,None,338.8551565,339.2682047,339.543529,339.5184778,339.5192621,339.543529,339.543529,339.543529,343.6158518,150,1,[4.071944499970414],[4.0719542999286205],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,59,23,1,space,1.2641707,None,200,1,[2.6625068000284955],[2.662516599986702],1,23,59,13,343.6310665,,343.6161163,343.6310665,344.6303456,344.6303456,344.6303456,345.8966065,space,1.2641707,None,345.8993278,346.3120637,346.6146847,346.6003796,346.6015642,346.6146847,346.6146847,346.6146847,349.2775439,200,1,[2.6625068000284955],[2.662516599986702],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,60,24,1,space,2.5824427,None,100,1,[3.3142014000331983],[3.3142112999921665],1,24,60,24,349.2927994,,349.2778061,349.2927994,350.291657,350.291657,350.291657,352.8903598,space,2.5824427,None,352.8930543,352.9896591,353.2895293,353.2728457,353.2733563,353.2895293,353.2895293,353.2895293,356.6041871,100,1,[3.3142014000331983],[3.3142112999921665],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,61,25,1,space,0.4289506,None,100,1,[2.144418800016865],[2.144429700099863],1,25,61,28,356.6197259,,356.6044991,356.6197259,357.6189851,357.6189851,357.6189851,358.052418,space,0.4289506,None,358.0548935,358.4515703,358.7719306,358.7522404,358.7529396,358.7719306,358.7719306,358.7719306,360.916728,100,1,[2.144418800016865],[2.144429700099863],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,62,26,1,space,0.5152205,None,100,1,[2.83697950001806],[2.8369902000995353],1,26,62,33,360.9325638,,360.9170084,360.9325638,361.9319158,361.9319158,361.9319158,362.4487949,space,0.5152205,None,362.4512999,362.5640544,362.8752961,362.8532753,362.8540885,362.8752961,362.8752961,362.8752961,365.7126394,100,1,[2.83697950001806],[2.8369902000995353],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,63,27,1,space,2.1064811,None,400,1,[1.7067986000329256],[1.7068077999865636],1,27,63,8,365.7281072,,365.7129199,365.7281072,366.727689,366.727689,366.727689,368.8428107,space,2.1064811,None,368.8453116,369.5419377,369.8505711,369.8269362,369.8279848,369.8505711,369.8505711,369.8505711,371.5577817,400,1,[1.7067986000329256],[1.7068077999865636],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,64,28,1,space,0.8789623,None,250,1,[3.65428969997447],[3.654299500049092],1,28,64,20,371.5733495,,371.558092,371.5733495,372.5724772,372.5724772,372.588868,373.4556437,space,0.8789623,None,373.458389,374.1711911,374.4644376,374.4381118,374.4388801,374.4644376,374.4644376,374.4644376,378.1191391,250,1,[3.65428969997447],[3.654299500049092],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,65,29,1,space,0.5919233,None,200,1,[2.6816078000701964],[2.681617600028403],1,29,65,34,378.1343812,,378.1194575,378.1343812,379.1336146,379.1336146,379.1336146,379.7339894,space,0.5919233,None,379.7367107,380.1493873,380.4494028,380.4326541,380.4330558,380.4494028,380.4494028,380.4494028,383.1314241,200,1,[2.6816078000701964],[2.681617600028403],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,66,30,1,space,0.2774885,None,100,1,[2.6379245999269187],[2.6379388000350446],1,30,66,27,383.1466494,,383.1317355,383.1466494,384.1458663,384.1458663,384.1458663,384.4290336,space,0.2774885,None,384.4302355,384.5288459,384.8555938,384.8300225,384.8311461,384.8555938,384.8555938,384.8555938,387.4940008,100,1,[2.6379245999269187],[2.6379388000350446],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,67,31,1,space,1.5881137,None,350,1,[4.073157400009222],[4.073168299975805],1,31,67,5,387.5090576,,387.4944352,387.5090576,388.5087285,388.5087285,388.5087285,390.1080799,space,1.5881137,None,390.1107891,390.8233582,391.1303774,391.1103666,391.1111355,391.1303774,391.1303774,391.1303774,395.2039149,350,1,[4.073157400009222],[4.073168299975805],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,68,32,1,space,0.3319881,None,50,1,[2.3634448000229895],[2.363455199985765],1,32,68,9,395.2194795,,395.2042469,395.2194795,396.2186958,396.2186958,396.2186958,396.552063,space,0.3319881,None,396.5532776,396.6514188,396.9527867,396.9383044,396.9387025,396.9527867,396.9527867,396.9527867,399.3166024,50,1,[2.3634448000229895],[2.363455199985765],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,69,33,1,space,0.7985426,None,50,1,[4.668564099934883],[4.6685741998953745],1,33,69,18,399.3322251,,399.3169327,399.3322251,400.3314146,400.3314146,400.3314146,401.1308776,space,0.7985426,None,401.1320766,401.2308556,401.5419712,401.5144865,401.515404,401.5419712,401.5419712,401.5419712,406.2109249,50,1,[4.668564099934883],[4.6685741998953745],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,70,34,1,space,0.3681189,None,250,1,[3.2507603000849485],[3.2507699000416324],1,34,70,23,406.2265037,,406.2112448,406.2265037,407.2258463,407.2258463,407.2258463,407.609391,space,0.3681189,None,407.6118773,408.3245602,408.6380388,408.6227067,408.6234851,408.6380388,408.6380388,408.6380388,411.8893515,250,1,[3.2507603000849485],[3.2507699000416324],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,71,35,1,space,1.5211294,None,100,1,[1.5699861000757664],[1.5699959000339732],1,35,71,15,411.9049803,,411.8896621,411.9049803,412.9038042,412.9038042,412.9038042,414.43692,space,1.5211294,None,414.4394028,414.5526067,414.865455,414.8496538,414.8505325,414.865455,414.865455,414.865455,416.4358039,100,1,[1.5699861000757664],[1.5699959000339732],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,72,0,2,space,0.9144196,None,100,1,[4.724014800041914],[4.724024499999359],2,0,72,26,416.4508575,,416.4360684,416.4508575,417.4502903,417.4502903,417.4502903,418.3668127,space,0.9144196,None,418.3695516,419.0820908,419.3879667,419.3654402,419.3662833,419.3879667,419.3879667,419.3879667,424.1123406,100,1,[4.724014800041914],[4.724024499999359],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,73,1,2,space,0.8510882,None,100,1,[2.4422895000316203],[2.442308899946511],2,1,73,16,424.1276634,,424.1126023,424.1276634,425.1268859,425.1268859,425.1268859,425.9932943,space,0.8510882,None,425.9966653,426.4090143,426.7155375,426.6936554,426.6944029,426.7155375,426.7155375,426.7155375,429.1584951,100,1,[2.4422895000316203],[2.442308899946511],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,74,2,2,space,0.2645705,None,100,1,[2.4813014999963343],[2.4813117999583483],2,2,74,20,429.1732773,,429.1590662,429.1732773,430.1721057,430.1721057,430.1721057,430.4391832,space,0.2645705,None,430.4416736,431.1548925,431.4549994,431.4381434,431.4385458,431.4549994,431.4549994,431.4549994,433.9367382,100,1,[2.4813014999963343],[2.4813117999583483],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,75,3,2,space,0.2440765,None,50,1,[3.3187791999662295],[3.3187977999914438],2,3,75,30,433.952416,,433.9371622,433.952416,434.9512584,434.9512584,434.9512584,435.2018974,space,0.2440765,None,435.2044035,435.3012854,435.614027,435.5888888,435.5899252,435.614027,435.614027,435.614027,438.9334581,50,1,[3.3187791999662295],[3.3187977999914438],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,400,unexp,76,4,2,space,1.4249381,None,300,1,[2.2784069000044838],[2.2784175999695435],2,4,76,2,438.9481681,,438.9340392,438.9481681,439.9472873,439.9472873,439.9472873,441.379769,space,1.4249381,None,441.3827292,442.0953516,442.3816056,442.362265,442.3630235,442.3816056,442.3816056,442.3816056,444.6603696,300,1,[2.2784069000044838],[2.2784175999695435],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,77,5,2,space,0.6260882,None,100,1,[2.649984100018628],[2.6499983000103384],2,5,77,19,444.6761055,,444.6606497,444.6761055,445.6752607,445.6752607,445.6752607,446.3092614,space,0.6260882,None,446.3119977,446.7246874,447.0246924,447.0077605,447.0081813,447.0246924,447.0246924,447.0246924,449.6751374,100,1,[2.649984100018628],[2.6499983000103384],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,78,6,2,space,0.5643374,None,100,1,[7.283369699958712],[7.2833796999184415],2,6,78,32,449.6882232,,449.6754782,449.6882232,450.6875439,450.6875439,450.6875439,451.2550925,space,0.5643374,None,451.2576542,451.9700942,452.2807816,452.2669262,452.2674031,452.2807816,452.2807816,452.2807816,459.5645579,100,1,[7.283369699958712],[7.2833796999184415],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,79,7,2,space,0.7504555,None,"100
",1,[5.717036500107497],[5.717045700061135],2,7,79,12,459.5797137,,459.5648684,459.5797137,460.5793853,460.5793853,460.5793853,461.3459602,space,0.7504555,None,461.3483891,461.4451697,461.7735552,461.7501579,461.7512249,461.7735552,461.7735552,461.7735552,467.4909512,"100
",1,[5.717036500107497],[5.717045700061135],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,80,8,2,space,0.2288119,None,100,1,[1.8620081000262871],[1.8620179999852553],2,8,80,18,467.5064883,,467.4912219,467.5064883,468.505728,468.505728,468.505728,468.7394659,space,0.2288119,None,468.7420834,468.8385983,469.1425175,469.1220525,469.1227697,469.1425175,469.1425175,469.1425175,471.0049058,100,1,[1.8620081000262871],[1.8620179999852553],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,81,9,2,space,0.7245308,None,200,1,[2.528065499966033],[2.528075600042939],2,9,81,4,471.0201114,,471.0052182,471.0201114,472.0193537,472.0193537,472.0193537,472.7522464,space,0.7245308,None,472.7544619,473.1517188,473.4554527,473.4349342,473.4357663,473.4554527,473.4554527,473.4554527,475.9838822,200,1,[2.528065499966033],[2.528075600042939],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,82,10,2,space,0.4391952,None,100,1,[3.240052300039679],[3.2400616999948397],2,10,82,24,475.9986655,,475.9841966,475.9986655,476.99844,476.99844,476.99844,477.4486857,space,0.4391952,None,477.4511833,477.5644539,477.87196,477.8569936,477.8578131,477.87196,477.87196,477.87196,481.1123842,100,1,[3.240052300039679],[3.2400616999948397],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,83,11,2,space,1.5366828,None,100,1,[2.417475799913518],[2.4174856999889016],2,11,83,15,481.1276891,,481.1126566,481.1276891,482.1272239,482.1272239,482.1272239,483.6766423,space,1.5366828,None,483.6793015,483.792215,484.1065873,484.0908734,484.0919846,484.1065873,484.1065873,484.1065873,486.524419,100,1,[2.417475799913518],[2.4174856999889016],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,84,12,2,space,0.8883321,None,150,1,[3.29610939999111],[3.2961187000619248],2,12,84,17,486.5395049,,486.5246924,486.5395049,487.5388318,487.5388318,487.5388318,488.4390806,space,0.8883321,None,488.4426752,489.15424,489.4558435,489.438831,489.4396091,489.4558435,489.4558435,489.4558435,492.7523162,150,1,[3.29610939999111],[3.2961187000619248],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,85,13,2,space,1.0187429,None,200,1,[2.3770314999856055],[2.3770418000640348],2,13,85,25,492.7679298,,492.7525786,492.7679298,493.7670363,493.7670363,493.7670363,494.8002254,space,1.0187429,None,494.8027136,495.2158204,495.520424,495.5054988,495.50589,495.520424,495.520424,495.520424,497.897829,200,1,[2.3770314999856055],[2.3770418000640348],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,86,14,2,space,1.7156659,None,200,1,[2.532954900059849],[2.532973900088109],2,14,86,14,497.9131652,,497.8981521,497.9131652,498.9124014,498.9124014,498.9124014,500.6447546,space,1.7156659,None,500.6470511,501.3604288,501.6922377,501.6750304,501.6761998,501.6922377,501.6922377,501.6922377,504.2257728,200,1,[2.532954900059849],[2.532973900088109],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,1000,exp,87,15,2,space,0.8861258,None,100,1,[2.5362375000258908],[2.5362474001012743],2,15,87,13,504.2408557,,504.226148,504.2408557,505.2404943,505.2404943,505.2404943,506.1404858,space,0.8861258,None,506.1436712,506.5556248,506.8677801,506.8523691,506.8532615,506.8677801,506.8677801,506.8677801,509.4043874,100,1,[2.5362375000258908],[2.5362474001012743],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,400,unexp,88,16,2,space,0.2932824,None,100,1,[3.4084067000076175],[3.40841689996887],2,16,88,3,509.4197671,,509.4047673,509.4197671,510.4192608,510.4192608,510.4192608,510.7198364,space,0.2932824,None,510.7225335,510.8352987,511.1412444,511.1188655,511.1196473,511.1412444,511.1412444,511.1412444,514.5500243,100,1,[3.4084067000076175],[3.40841689996887],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,89,17,2,space,0.3436302,None,250,1,[2.9758546999655664],[2.9758647999260575],2,17,89,29,514.5655144,,514.5503502,514.5655144,515.5643799,515.5643799,515.5643799,515.9151587,space,0.3436302,None,515.9176484,516.63046,516.9529395,516.9283608,516.9292213,516.9529395,516.9529395,516.9529395,519.929177,250,1,[2.9758546999655664],[2.9758647999260575],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,90,18,2,space,9.0371053,None,100,1,[2.583614300005138],[2.58362480008509],2,18,90,35,519.944183,,519.9294877,519.944183,520.943374,520.943374,520.943374,529.9859991,space,9.0371053,None,529.9888058,530.7014031,531.0165036,530.9924489,530.993396,531.0165036,531.0165036,531.0165036,533.6005068,100,1,[2.583614300005138],[2.58362480008509],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,91,19,2,space,0.2774765,None,150,1,[2.734402999980375],[2.734412999940105],2,19,91,21,533.6156049,,533.6008179,533.6156049,534.6145491,534.6145491,534.6145491,534.8985956,space,0.2774765,None,534.9012639,535.014454,535.3451198,535.3282324,535.3301685,535.3451198,535.3451198,535.3451198,538.0798985,150,1,[2.734402999980375],[2.734412999940105],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.1,1000,exp,92,20,2,space,0.3756077,None,100,1,[1.9829216999933124],[1.9829371999949217],2,20,92,33,538.0950429,,538.0802112,538.0950429,539.0943443,539.0943443,539.0943443,539.4770618,space,0.3756077,None,539.4782788,539.5770238,539.8771974,539.8603129,539.8607684,539.8771974,539.8771974,539.8771974,541.8610406,100,1,[1.9829216999933124],[1.9829371999949217],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.7,1000,exp,93,21,2,space,0.2310951,None,100,1,[2.763717700028792],[2.7637282999930903],2,21,93,23,541.8747588,,541.8615038,541.8747588,542.8743031,542.8743031,542.8743031,543.1083128,space,0.2310951,None,543.1107782,543.8234614,544.1241419,544.1111636,544.1119782,544.1241419,544.1241419,544.1241419,546.8882293,100,1,[2.763717700028792],[2.7637282999930903],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
0.4,400,unexp,94,22,2,space,631.8773651,None,"150
",1,[4.222526400000788],[4.222535900073126],2,22,94,1,546.9035643,,546.8885568,546.9035643,547.9030428,547.9030428,547.9030428,1179.786962,space,631.8773651,None,1179.78978,1180.186121,1180.460327,1180.436439,1180.437315,1180.460327,1180.460327,1180.460327,1184.683209,"150
",1,[4.222526400000788],[4.222535900073126],1,1,2025-11-13_08h52.50.286,Intentional Binding Main File,2024.2.4,60.03936184,2025-11-13 08h53.04.053301 +0530
